fLength,fWidth,fSize,fConc,fConc1,fAsym,fM3Long,fM3Trans,fAlpha,fDist,Class
-0.5042939615360714,-0.829717374854709,-0.16179775280898867,-0.49130583020797813,-0.5083716106089792,-0.22735697040371805,0.36677957063748334,-0.03000655613270603,-0.9554444444444444,0.2190312180342091,1
-0.4771257996898999,-0.8605822561646294,-0.3544056771141335,-0.547448573701557,-0.6808416061638762,-0.2247080017282953,0.4607899302053494,0.14511140370456502,-0.9546888888888889,0.09555829265450422,1
-0.9023921356437759,-0.9294318633913458,-0.7662921348314604,0.41561541084214126,0.15305971255000728,-0.07044874505012216,0.20936009584266635,0.0569367331897673,-0.044373333333333265,-0.737459294195336,1
-0.49708072453685803,-0.7820829855450071,-0.4420461265523359,-0.31264916467780424,-0.46569862201807677,-0.14881090653422602,0.3978810772126341,0.008700291409599686,-0.9016333333333333,0.3806850552239389,1
-0.3752256410023235,-0.7727172734435335,-0.06256652868125334,-0.7308785089214683,-0.7984886649874056,-0.20477007943034403,0.47796127352872547,-0.036428403479286955,-0.9264,0.18353705118411012,1
-0.8608829819320477,-0.8495861643953164,-0.5882909520993493,-0.1864984657347426,-0.3966513557564084,-0.0689570063324367,0.2458241609820013,0.11791939612029381,0.7230644444444443,-0.5832292084784607,1
-0.8640591584859962,-0.8525091465079452,-0.5642814902424598,-0.05671098988521428,-0.3447918210105201,-0.09582417693035564,0.22948670498736176,0.006911548203907436,-0.40264444444444447,-0.7471825594644638,1
-0.8831065177095032,-0.9220491298141056,-0.8413956238911886,0.2610523923173087,-0.004000592680397319,-0.0554740577616099,0.11528834364437165,0.02468906328703086,-0.4103822222222222,-0.25585904623790956,1
-0.8153034236806727,-0.8500003900429828,-0.6324068598462447,-0.19649960222752583,-0.41295006667654477,-0.05478084255942568,0.10671898488162611,0.14175375124077863,-0.9662,-0.5623421941966309,1
-0.7199132447289807,-0.7974124548525248,-0.18503843879361304,-0.5885896124559609,-0.6651355756408357,-0.05138232647745245,0.30080880405401833,-0.02676400540563377,-0.5006444444444444,-0.4322292861674716,1
-0.49596945680954607,-0.7910414927725036,-0.12371377882909496,-0.39129446528014544,-0.4790339309527337,-0.09327606419470894,0.40369723961192827,-0.057410620520202765,-0.9918955555555555,0.49918507464619166,1
-0.8142612691671706,-0.8754818981051712,-0.4651685393258427,-0.28719172633253776,-0.47873759075418587,-0.0829686258658899,0.20541763652405437,0.12961207344631456,-0.7868888888888889,-0.37917821211689606,1
-0.8522104861114268,-0.850829621424281,-0.4561797752808987,-0.2565064211842254,-0.4396206845458587,-0.13354526631388386,0.08259904823882072,0.1269496976894364,-0.5387244444444443,-0.19973682847561203,1
-0.5700297217132195,-0.7528430233011678,-0.2950325251330572,-0.5933628821456983,-0.7054378426433545,-0.22607720338287474,0.3150652252846424,0.12103180929819832,-0.9646088888888888,0.139569926583885,1
-0.5130155641138731,-0.7155361920883682,0.028740390301596808,-0.7131492215024434,-0.7893021188324196,-0.008153263860819632,0.4657150224258507,0.15123460870723904,-0.6094444444444445,0.04117193872926683,1
-0.7494591436327178,-0.8376617703270901,-0.3480189237137785,-0.5160813728832822,-0.6565417098829456,-0.11453808366745498,0.29645624196414305,0.019796721000389685,-0.9055555555555556,-0.33519490230606874,1
-0.7971557487492176,-0.8101692006459111,-0.3500295683027792,-0.4665302875326741,-0.5540080011853609,-0.10194831994523973,0.28465096535526146,0.13893842497790648,-0.46186666666666665,-0.47269231267237244,1
-0.7944900399674439,-0.875783011287844,-0.5568894145476049,-0.28832821911580864,-0.5083716106089792,-0.09394450097023033,0.2555301604452543,0.051405628111991966,-0.9428444444444445,-0.2889618482215689,1
-0.5796049331071997,-0.7224298117652566,-0.10585452395032524,-0.4631208091828617,-0.6058675359312491,-0.20655141600965127,0.31342306012443394,-0.06871029281726274,-0.9006444444444445,0.5013174761429997,1
-0.6419341393510329,-0.8097721368894852,-0.12359550561797761,-0.4981247869076031,-0.5934212475922359,-0.20771367908530444,0.09582442409327457,0.15553848040302204,-0.9857777777777778,0.17452188887881825,1
-0.924355587485052,-0.911099843202721,-0.7885274985215847,0.2951471758154336,-0.025633427174396317,-0.11523284752130562,0.1815369557324052,0.0377406669730862,0.39151111111111114,-0.31858078362315645,1
-0.8581899916185072,-0.8524475197166728,-0.6446481371969248,-0.17536083645868838,-0.3418284190250408,-0.053671040058972705,0.23494608850010773,0.14602806978794586,-0.5695133333333333,-0.10188913778146069,1
-0.9455691003308643,-0.9164176892293531,-0.887285629804849,0.7483804977838391,0.2129204326566898,-0.08506840394410611,0.17258731347603307,0.006066950325045797,0.5245333333333333,-0.5687920006215121,1
-0.6522344332337557,-0.8348480002496275,-0.11945594322885844,-0.5497215592680986,-0.6790635649725885,-0.007413008364267698,0.34807060503314313,-0.030921666787212365,-0.9063755555555556,-0.05600406572490313,1
-0.9128821877363451,-0.8816812412727882,-0.7087522176227081,0.15899534037958873,-0.0022225514891095477,-0.12187772465902567,0.22017537243400717,0.1094967487647951,-0.8933377777777778,-0.7796047733423107,1
-0.7946052286571271,-0.8041274348433197,-0.31235955056179776,-0.46834867598590746,-0.6218699066528375,-0.04140204081316606,0.24411779667111605,0.15164835278786004,-0.8775133333333334,-0.24398314795872122,1
-0.9473132995951723,-0.9149253847774025,-0.9049083382613836,0.6592794635754062,0.3930952733738329,-0.0869407238088159,0.1420313242741197,0.03330976858588448,-0.06131555555555557,-0.32441959834781364,1
-0.6422778866512979,-0.7938466819043459,-0.1117090479006504,-0.4974428912376406,-0.623647947844125,-0.16651664103648164,0.35565662926393726,0.17008744361894385,-0.9783266666666667,0.2204231461459778,1
-0.8744109841509456,-0.8854311145088188,-0.6439384979302185,-0.047846346175701715,-0.30982367758186413,-0.10232309364851497,0.23142601047884487,0.01378913621072126,-0.7808444444444445,-0.3011209876862918,1
-0.8077694771191308,-0.8482779602312175,-0.523772915434654,-0.2803727696329128,-0.46718032301081647,-0.17939038875802787,0.0748425279029504,0.034525595489463705,-0.9946111111111111,-0.2930809843197678,1
-0.7587033391079241,-0.8204686756480564,-0.43459491425192165,-0.5835890442095693,-0.7063268632389984,-0.0633201078481021,0.04068963218798061,0.1675868324650152,-0.6417999999999999,-0.15305463479690784,1
-0.6297356571135836,-0.8256640481781092,-0.5290952099349495,-0.3808387316740539,-0.5264483627204031,-0.28640957500352326,0.05432405836860474,-0.034928970044254506,-0.8916888888888889,0.0981560189561188,1
-0.7605960711562973,-0.8412291034471999,-0.4341218214074509,-0.4062961700193204,-0.5830493406430584,-0.049801733870405776,0.2987200513593204,0.1250852569451844,-0.6388888888888888,0.10283759112273572,1
-0.822959227750774,-0.8823895593294381,-0.49402720283855683,-0.2062734401636549,-0.44050970514150256,-0.04906012330364573,0.23122674754122502,0.03185751649337898,-0.7122088888888889,-0.32109758387176124,1
-0.4629248530207476,-0.7996349197681585,-0.282081608515671,-0.4797136038186157,-0.5211142391465403,-0.16292899586974607,0.3456457715387272,-0.031002030612395634,-0.82822,0.22725330502000496,1
-0.9068020436898574,-0.9240383490260626,-0.8245416913069188,0.2840095465393795,-0.03304193213809459,-0.1600754115928967,0.12942794346966577,0.052997350326912315,0.4006666666666667,-0.5263462858178711,1
-0.4387625097190456,-0.6920571646995499,0.21170904790065048,-0.7561086487100808,-0.7996740257815973,-0.22784382777135093,0.3955741175686412,-0.06952326364234257,-0.9153177777777778,0.3745832308269996,1
-0.44686876219143445,-0.7307658103923053,0.2940272028385573,-0.8013410614842595,-0.8399762927841161,-0.07252238963146741,0.4758507703021042,-0.012119124075783555,-0.9981333333333333,0.05040560137768524,1
-0.8877759034355026,-0.8840199389972775,-0.6299822590183322,0.15285827934992624,-0.12964883686472084,-0.1304940353681068,0.09244326882429592,0.13369870357595698,-0.8492555555555555,-0.5590525501417825,1
-0.621392358442952,-0.8054465602109353,-0.11626256652868117,-0.6472326400727355,-0.7374425840865313,-0.06059467449664954,0.39916927000654256,0.029181660352921676,-0.7790888888888888,-0.09917406870298184,1
-0.7530493932132643,-0.8560647783385729,-0.5519219396806623,-0.38424821002386633,-0.5060008890205956,-0.13436159932354902,0.032079929696667675,-0.0034050930444590316,-0.8062666666666667,-0.2823299581774158,1
-0.42188554791167454,-0.8943162936555609,-0.7073329390892962,-0.1555858620297761,-0.40939398429396956,-0.019262129427014413,0.4876006181360845,0.10745084131851637,0.6570311111111111,-0.7716246552550141,1
-0.8997997838696428,-0.9440545748141446,-0.8910703725606148,0.5706330264802817,0.05348940583790185,-0.11655307306693433,0.19538152011661078,0.03627960078362512,0.8911777777777776,-0.05046063109373167,1
-0.44168648366821406,-0.7551294552659703,-0.16162034299231198,-0.5344925559722695,-0.593124907393688,-0.1809276191184146,0.37815439720330246,0.17405119486749954,-0.7826222222222222,0.23832398907174612,1
-0.8420726689067835,-0.8831298609106724,-0.6976345357776463,0.052619615865439284,-0.28493110090383766,-0.17591076204502556,0.09319541625080455,0.04106980324083981,-0.9798333333333333,-0.7036423197938652,1
-0.8989637564850474,-0.945108470953499,-0.8816676522767593,0.6276849642004774,0.1652096606904725,-0.1580447420952948,0.12125535650700478,0.09908159702104267,-0.09653333333333336,-0.4123578938509147,1
-0.7251791866162867,-0.7804198422666178,-0.2177409816676521,-0.6276849642004774,-0.7371462438879834,-0.028210625918544063,0.25519057149522617,0.1864484814736756,-0.9851111111111112,-0.3951651538889823,1
-0.8624216603237105,-0.924146000889298,-0.7840922531046717,0.014206159790885353,-0.2911542450733443,-0.13740218328911938,0.22107135402323436,0.07605762034418016,-0.9183333333333333,-0.20670051533710554,1
-0.8452015574723357,-0.8452590275448355,-0.5293317563571849,-0.18468007728150915,-0.292635946066084,-0.0941884136076925,0.24792238568253683,0.1456506190477302,-0.6459377777777777,-0.10616607968302871,1
-0.8863833328028591,-0.8968141289170066,-0.8358959195742164,-0.01352426412092278,-0.3116017187731517,-0.16312838477179847,0.12734761033571232,0.09629012066757976,-0.2577600000000001,-0.15215230930584867,1
-0.6250329272932021,-0.797755692677333,-0.2565937315198106,-0.6899647687237186,-0.778633871684694,-0.03168270295467257,0.3412809309227662,0.0016147944098923728,-0.744091111111111,-0.35568133262550006,1
-0.8140812110575079,-0.8750918551224345,-0.33471318746303935,-0.35469939765882486,-0.5137057341828419,-0.1377941857421836,0.20301946497199605,0.028227145500260974,-0.6073688888888888,-0.19024824876021285,1
-0.8826785007888909,-0.9104960566654445,-0.6896510940272027,0.4001591089896579,0.20966069047266234,-0.14385231747978627,0.09787037735418799,0.01617723800939328,-0.031888888888888856,-0.2186532933666533,1
-0.9018355923957276,-0.8770303687466359,-0.7036073329390893,-0.09421525173315137,-0.3643502741146838,-0.10875851564835082,0.12710344307412183,0.04717538004960267,-0.6931355555555556,-0.7806256555010294,1
-0.663829690491022,-0.8672083063553604,-0.4923713778829093,-0.3556085918854416,-0.4393243443473107,-0.01478342880770861,0.355432809274146,-0.005579064134739492,-0.8868,-0.12367847755434991,1
-0.8887143881282898,-0.9199569392547059,-0.8770549970431696,0.24377770201159232,-0.06563935397836729,-0.06819042375755555,0.22937409336240405,0.011367333453101404,-0.6805422222222222,0.011565142235630876,1
-0.4625326052195632,-0.8273248511986021,-0.3215848610289769,-0.32333219684055003,-0.42687805600829754,-0.07745465160757792,0.3341590349780125,0.1415645073943793,-0.9222888888888889,0.44739240071991837,1
-0.5011717417893956,-0.7127450445039043,0.1007096392667064,-0.6870098874872145,-0.761149799970366,-0.1601280657495552,0.37784988975637634,0.20318385921087395,-0.9412666666666667,0.23520428972821805,1
-0.7872634653304778,-0.9057523539094008,-0.5062093435836781,-0.29946584839186274,-0.522299599940732,-0.07838093888555933,0.21178212281683406,0.10135407860670909,-0.91678,-0.19184249200450587,1
-0.7758100720384002,-0.8363488856471983,-0.2934358367829686,-0.39174906239345375,-0.5190398577567048,-0.06854022545270966,0.31595313812815606,0.13343946543020446,-0.8307844444444444,-0.1187379420181014,1
-0.48115801008507286,-0.7375915625901974,0.15233589591957442,-0.6917831571769519,-0.7623351607645577,-0.07078344739152861,0.5095507638120261,0.14045963441718218,-0.9180222222222222,-0.36337335396408177,1
-0.8744109841509456,-0.861339719637104,-0.6108811354228265,-0.046255256279122636,-0.2739665135575642,-0.14525229858623595,0.07436857679604128,0.14450012015688063,0.8192688888888888,-0.5185692921236291,1
-0.9072682547549435,-0.8853460851385823,-0.7917800118273208,0.13853847028071375,-0.1640242998962811,-0.12673332837764806,0.22494645685589032,0.04164894125845089,-0.7073333333333334,-0.4754559373826571,1
-0.8935965698020725,-0.9467045268388576,-0.8586043761088111,0.5756335947266735,0.045488220477107655,-0.06326493713248565,0.16333632110801408,0.10178804326269877,-0.21112666666666668,-0.6178072924084888,1
-0.4949873216659315,-0.7396525497109782,0.17060910703725618,-0.745652915103989,-0.8032301081641725,0.07849882999366598,0.42710642500188545,-0.0070696834728163765,-0.9460444444444445,0.02789197343035843,1
-0.7002038536679261,-0.8795586273607352,-0.7111176818450617,0.009432890101147784,-0.12520373388650186,-0.20224055051469442,0.022344110955777874,0.018854649578725097,-0.9580888888888889,-0.8729456921443461,1
-0.8144522398895401,-0.8467895562090942,-0.46682436428149,-0.17808841913853846,-0.2499629574751815,-0.05551877507847797,0.26620756672940393,0.13224489605457695,-0.8138666666666667,-0.08531952842770374,1
-0.7769934842608296,-0.8731751839052664,-0.5331164991129509,-0.22695760881918392,-0.4639205808267892,-0.02172332408788294,0.2969368585566416,0.15111276677873536,-0.6073111111111111,-0.14204464528492433,1
-0.662056997182424,-0.9044784735277828,-0.48911886457717313,-0.438799863620866,-0.5762335160764558,-0.10665699533700988,0.35760049535082367,0.11183715074464867,-0.9692422222222222,-0.0741800572309046,1
-0.601394389401428,-0.764215116505839,-0.2808988764044942,-0.6263211728605523,-0.725588976144614,-0.242103618734349,0.3339429329189037,-0.06208623971699487,-0.9347555555555556,0.187441733241833,1
-0.5738752051798535,-0.8200068647564962,-0.3790065050266114,-0.30651210364814185,-0.5187435175581567,-0.18427096448477137,0.38521419888756536,0.003953122484579921,-0.9104666666666666,0.4655967163444732,1
-0.553562589138616,-0.7517696250126764,0.04257835600236559,-0.5617683827707693,-0.6357978959845902,-0.11828117474520813,0.36799198738469135,-0.006995022886839647,-0.9945733333333333,0.3219651111600266,1
-0.7884650652407519,-0.7941969405028434,-0.4942046126552333,-0.24559609046482556,-0.4067269225070381,-0.1873605245592925,0.25311795629195516,0.15595377991251758,-0.8556133333333333,0.2053547150755528,1
-0.9158686060804472,-0.9184794564360993,-0.8045535186280308,0.3437890669394248,-0.02622610757149213,-0.11021695835520809,0.1370616785446788,0.03485068012423734,-0.036308888888888835,-0.4094283707319599,1
-0.8715179292711133,-0.9056891669461975,-0.7259018332347722,-0.09012387771337649,-0.31841754333975414,-0.09994610692200841,0.2193565701516046,0.09970480552343168,-0.4478444444444444,-0.22284121660991052,1
-0.8838055311790016,-0.872968461124416,-0.6338261383796566,0.0019320377315605874,-0.21410579345088165,-0.13059779502975738,0.10785036335666826,0.12137970688979818,0.8624022222222223,-0.05348726547629823,1
-0.8316117171147658,-0.8775452254838483,-0.6653459491425191,-0.1601318331628594,-0.39724403615350434,-0.11803377764149649,0.10168022859107409,0.008800875810151654,-0.7293177777777777,-0.22104061193044233,1
-0.9141298631224926,-0.9082907536410513,-0.7243642814902422,0.26900784180020465,0.19958512372203274,-0.1137428510367449,0.1409964199326083,0.12660594790816856,0.5384244444444446,-0.11745526407789608,1
-0.7749782884476353,-0.7998455429788363,-0.3494382022471909,-0.5669962495738152,-0.6977329974811084,-0.037549576211471536,0.2709505859488054,-0.053546935195907516,-0.9859022222222222,-0.6360536895806088,1
-0.46466420223496363,-0.9119868009454641,-0.36972205795387336,-0.32083191271735423,-0.43102681878796867,-0.24645107112492515,-0.007684603254511174,0.10267515619746381,-0.9442244444444444,0.18070463932876724,1
-0.8480788496893694,-0.873771169582888,-0.6402720283855705,-0.286055233549267,-0.5119276929915544,-0.21388544313893115,0.2473105642684365,0.10762712325762808,-0.12913333333333332,-0.32507105307454254,1
-0.7360117734965981,-0.8556138886505293,-0.5235363690124186,-0.399022616206387,-0.5258556823233071,-0.05783923601915997,0.061911135044491986,0.026768153215965908,-0.8933777777777778,-0.3589790692856495,1
-0.5818577813748982,-0.8474526292797466,-0.6373743347131873,-0.21832026366632573,-0.4262853756112017,-0.19897870294228337,0.28529471093718467,0.15405667516190075,-0.4855777777777778,0.13836008209138817,1
-0.8678197660760214,-0.9021202736541567,-0.7228858663512714,-0.030344357313331072,-0.3033041932138095,-0.08191825287313606,0.21621186421353394,0.09672771465760997,-0.9077177777777777,-0.2612689528816148,1
-0.45465188007644886,-0.862438860762456,-0.5083382613837963,-0.35469939765882486,-0.5231886205363758,-0.3014707932038971,0.34127812440251803,-0.010162913027935191,-0.9588,0.2176797529489456,1
-0.7949313945258091,-0.882363036406612,-0.733057362507392,-0.14626662120695533,-0.3708697584827382,-0.1550508112611755,0.060818697037893166,0.13692051525136903,-0.6946444444444444,-0.3809909557043155,1
-0.8223432713890997,-0.8637969904283452,-0.6210526315789471,-0.12535515399477215,-0.3684990368943548,-0.20847155049456195,0.13709184863734658,0.09409748443080511,-0.4298444444444445,-0.3296595602801984,1
-0.7178131730391777,-0.8432503061837414,-0.13979893554109957,-0.5383566314353904,-0.6346125351903986,-0.0385072236856981,0.3093925462330358,0.1158848951524282,-0.9187444444444445,-0.23981140992606587,1
-0.8742382011164209,-0.9000382242123082,-0.6464813719692488,0.08035003977724742,-0.08875388946510598,-0.13782109356488778,0.13236321283421698,0.13143555456353764,0.449891111111111,-0.7108673978065803,1
-0.8629297030708395,-0.8613958858266181,-0.4662329982259017,-0.17013296965564273,-0.30241517261816575,-0.11679330765668876,0.1353111115398849,-0.014461599960803151,-0.4706444444444444,-0.5640618728230892,1
-0.8556819094647211,-0.9468886271267094,-0.8172087522176226,0.31105807478122505,-0.06030523040450442,-0.12848291759779354,0.10285265242474566,0.052689893886049846,-0.38780000000000003,-0.4120180044282735,1
-0.8088419444457075,-0.9039214921484348,-0.628208160851567,-0.13649278327082615,-0.36672099570306715,-0.07909835177003147,0.23645810128380745,0.03495904166916188,-0.48615555555555556,-0.4291095868239436,1
-0.8482704266680003,-0.885866402477553,-0.5830277942046125,-0.02920786453006019,-0.34212475922358876,-0.10166336803861722,0.09660147938698568,0.12646440388058772,-0.46424444444444435,-0.7249966820318265,1
-0.9068887383352506,-1.0,-0.8470136014192784,0.7772474144789181,0.6912135131130535,-0.11465849133451965,0.18242100961057764,0.0675152049653438,-0.22628888888888887,-0.2686979645479146,1
-0.8823323284635799,-0.9305824901904189,-0.7771732702542873,0.48926014319809075,0.3453845014076158,-0.0671361791356356,0.2134102553758017,0.03075938370797139,-0.39968888888888887,-0.4844023125428908,1
-0.8593164157523564,-0.8551653392203821,-0.4544056771141334,-0.330151153540175,-0.45147429248777604,-0.10806065449116732,0.18551695225933637,0.01532123365211853,-0.4758488888888889,-0.24191144100167028,1
-0.31210830161855263,-0.7406635411222318,-0.2603193376700177,-0.6647346289351063,-0.7620388205660098,0.07790647073125778,0.6197550960268441,-0.025364637894861777,-0.9426222222222223,-0.2405073739819501,1
-0.8629036340515954,-0.8501236436255275,-0.5124778237729153,-0.3046937151949085,-0.5104459919988147,-0.1385445074745673,0.1801256268626084,0.10958385278176794,-0.08744444444444444,-0.387740188525333,1
-0.9459467979817728,-0.9157257529779782,-0.8328208160851565,0.7342879872712809,0.24640687509260606,-0.14167936561033143,0.17037367063029168,0.00683844304680524,0.20061555555555577,-0.2695031787753621,1
-0.8734494617202218,-0.8996513015734334,-0.6953873447664103,0.019206728037276966,-0.301526152022522,-0.16033616581723129,0.20290018786144898,0.1083260292985768,0.06171111111111127,-0.3996322720151234,1
-0.9156133721943597,-0.8761941165916484,-0.6976345357776463,0.13285600636435957,-0.12816713587198114,-0.0768487416430885,0.22823499695667948,0.09503177870809712,-0.9423177777777778,-0.8069258134686849,1
-0.5975980126919748,-0.8452941314132818,-0.31235955056179776,-0.45221047846346174,-0.6055711957327012,-0.3012963763099658,0.34812813869823056,0.0021426032746444668,-0.99,0.16120955315870567,1
-0.40938818133731025,-0.6914830214289615,0.18533412182140774,-0.6974656210933061,-0.7727070677137353,-0.4191702556669037,0.41094823548809756,0.18235977743886717,-0.9096066666666667,0.31896680089601337,1
-0.6735934475823258,-0.8162109664485027,-0.44269662921348285,-0.6226843959540856,-0.7276633575344496,-0.20884012959117149,0.04654403342565604,0.12749461627180814,-0.5512444444444444,-0.6248118469267522,1
-0.9002041567960568,-0.8648508865676998,-0.6154346540508573,0.035344925559722684,-0.2760408949473997,-0.09080325464634222,0.2238273569069339,0.005021183645080217,-0.4271666666666667,-0.6343975379057631,1
-0.6849995528860071,-0.870737415263162,-0.43642814902424587,-0.5542675304011819,-0.6740257815972737,0.025545396400623754,0.3030252534200079,0.12331414193340333,-0.9650222222222222,0.010068010254949522,1
-0.5999114865858224,-0.8087759671115757,-0.14228267297457098,-0.7356517786112058,-0.8079715513409393,0.04779042251863411,0.3357198110510241,0.0033102118831137145,-0.9349755555555556,-0.05990470147997562,1
-0.5334967193958049,-0.7483863921804182,0.0555292726197516,-0.6447323559495397,-0.7362572232923397,-0.04470879928390352,0.3987858291776368,0.13434265113000618,-0.9076666666666666,0.19000708912224384,1
-0.8276874203341381,-0.86584003557192,-0.6220579538734474,-0.1037617911126264,-0.36612831530597134,-0.0231693775814088,0.20990947218124495,0.14708679837519906,-0.10286444444444443,-0.6015925437971799,1
-0.7690830525609021,-0.8424062531690992,-0.20189237137788263,-0.454028866916695,-0.6029041339457697,-0.12225327268813413,0.2564159683985819,0.009759538473144404,-0.9846111111111111,-0.2668326190260387,1
-0.5385425902601899,-0.8836244354127825,-0.46587817859254854,-0.34697124673258317,-0.5323751666913618,-0.043717662217390485,0.43073174753245463,0.012561902828728926,-0.8874222222222222,0.09790110188913803,1
-0.8709565359729731,-0.851210303375432,-0.7931401537551743,0.5979088532787817,0.2496666172766333,-0.08121806873845291,0.2523184488362587,-0.009611772730065388,0.651288888888889,0.27534361202107993,1
-0.923338289478271,-0.9119953818910844,-0.721880544056771,0.27400841004659626,-0.01881760260779397,-0.11594909891702794,0.18428874883573249,0.09862741178968429,-0.5886111111111111,-0.2362344783830327,1
-0.9115478177048046,-0.8613631222160683,-0.6210526315789471,0.035344925559722684,-0.23662764854052454,-0.141933731646542,0.10452604012271496,-0.0076322302490993005,-0.6193644444444444,-0.5401158537374888,1
-0.818860329166837,-0.8338682122769929,-0.37545830869308094,-0.36901920672803723,-0.5403763520521558,-0.12257616656058408,0.12320027503898419,0.12904123104936754,-0.7420466666666666,-0.34272102523598025,1
-0.8440890772325007,-0.8307478684150993,-0.4129509166173859,-0.33378793044664157,-0.45058527189213216,-0.0683973623364818,0.22578911456040232,-0.028466681546936184,-0.3790444444444444,-0.39208591757195943,1
-0.7750710456556433,-0.7467708341459229,-0.49586043761088083,-0.22945789294237973,-0.4411023855385984,-0.15324063104458108,0.26318915420250083,0.21371981593054704,-0.7860444444444444,0.24258069946006144,1
-0.87305418263773,-0.8938498022482078,-0.7442341809580129,0.10421638822593482,-0.1299451770632687,-0.13713949325020175,0.11873369806402712,0.1261196171467369,0.4810888888888889,-0.6857600898602892,1
-0.8944774601500181,-0.9189888525715534,-0.778415138971023,0.24400500056824637,-0.13468662024003564,-0.10222978738561277,0.10190089124558618,0.12052162862735741,-0.9655888888888888,-0.06582444225764261,1
-0.9011778043520106,-0.8994656411136507,-0.7174452986398581,0.043982270712580984,-0.21618017484071728,-0.08935120012760894,0.20874757279850398,0.025518106877147353,-0.4092,-0.19609110978752042,1
