fLength,fWidth,fSize,fConc,fConc1,fAsym,fM3Long,fM3Trans,fAlpha,fDist,Class
-0.641207626,-0.525122093,-0.87839412,0.324782382,0.18770483,0.349244453,0.085418816,0.258539497,-0.900014014,-0.133360767,g
0.967495903,-0.247845405,-0.110703525,-0.455816572,-0.483740417,-1.566422251,0.784459105,-0.731348987,-0.988076911,1.450571808,g
-0.357410689,-0.387066996,-0.914789595,0.045801676,-0.018615273,-0.288860699,-0.783129458,0.630755391,-0.532687495,-0.529293731,g
-0.464141111,-0.257335432,-0.51401617,0.096127608,-0.011375971,-0.754973873,-0.356811394,0.234181566,-0.076187093,-0.359535532,g
-0.057144479,-0.113764018,1.207997629,-0.897809533,-0.823987604,0.72801968,0.606239146,0.435949555,-0.919023372,-0.062398468,g
-0.666198336,-0.510573625,-0.605004856,0.591181604,0.842861648,-0.138525857,-0.383241439,0.579960485,1.440427843,-1.620229014,g
-0.622167759,-0.240557544,0.039956812,-0.011635528,0.190419568,0.044948355,-0.366764574,-0.771158097,-0.146524013,-1.134728061,g
-0.593947871,-0.837944139,-1.215898668,1.14640791,0.92973327,-0.05704726,-0.54818657,-0.149284206,-0.00370482,-0.631903368,g
-0.411572572,-0.537708235,-0.539619963,0.069323579,-0.005946495,0.373848999,0.198582314,-0.313485379,-0.173264302,-0.688426987,g
-0.565090647,-0.411547015,-0.377956343,0.327517487,0.069161262,0.176961957,-0.583126624,0.533923849,-0.13549077,-1.666956009,g
-0.793325919,-1.209063626,-1.322545873,2.268347962,3.224591958,0.063575316,-0.103450418,-0.011990554,0.27473131,-0.157929272,g
-0.697713494,-0.72400385,-1.072644386,1.575272367,2.1685588,0.478222813,0.069759617,-0.352377405,-0.0242006,-0.871285712,g
-0.608099124,-0.197021157,0.082277131,-0.396738305,-0.264751536,0.12114357,-0.086146081,-0.495346413,-0.155496184,-0.069343487,g
1.522501181,0.603068281,0.776753574,-1.201953203,-1.213100079,1.743766698,2.34096701,-0.872128518,-0.960187326,-0.064700093,g
-0.622066257,-0.161791951,-0.125515637,-0.335471954,-0.444829169,-0.144837876,-0.116280137,0.377597111,0.514091373,-0.551614137,g
-0.945401722,-0.620191345,-1.271761489,2.164960995,1.866317947,-0.172190524,-0.170787326,-0.573903504,1.010690715,-0.160592198,g
-0.663127314,-0.507869975,-0.779999377,0.444032958,0.193134306,-0.334977121,0.011015072,0.36594871,0.771227215,-0.590942479,g
-0.827296006,-0.343961231,-0.788040238,0.717543453,0.722508254,0.393477573,0.152620427,0.242833841,-0.959662481,-1.937904064,g
0.410923246,-0.128045392,0.590544168,-0.690488577,-0.735306156,-1.564900407,0.822746297,-0.61739055,-1.041863967,1.263819055,g
1.143733879,0.946720652,2.37138321,-1.280724226,-1.245676937,-2.59338801,1.173870401,1.051557508,-0.903270353,1.785538481,g
0.1150287,0.075175286,0.124174248,-1.10075432,-1.108130202,-0.758189844,-0.862915684,0.5434644,-0.285473909,-1.335634467,g
-0.767298944,-0.264699606,-0.493914018,0.482871448,0.270956801,0.271719948,0.127984543,-0.590732707,-0.071570754,-1.367335332,g
0.07061808,-0.305832143,0.146604017,-0.936101002,-0.944340997,1.286899442,0.570650057,0.504750029,-0.998803674,0.763978445,g
0.401915543,0.127127872,1.199110362,-1.372623753,-1.353361552,1.480994467,0.753391693,-0.606577607,-0.9470049,0.532571499,g
0.660506963,0.549104311,1.906917704,-1.153815356,-1.134372671,0.673908933,1.10589034,0.606882409,-0.899925902,1.359055465,g
-0.484949,-0.271611355,-0.517613397,0.148094602,-0.004136669,0.861847332,0.050192481,0.724902902,0.487508155,-1.258845846,g
-0.256768019,-0.107866138,0.985815952,-0.694864745,-0.727161942,-0.0026916,0.310134008,-0.546851939,-1.032573824,-0.151760383,g
0.640860445,-0.395881111,0.041226422,-0.437217858,-0.511792712,0.682556923,1.284447562,-0.520899914,-0.865025611,1.054451503,g
-0.6534209,-0.169385064,-1.129776818,1.8367484,1.876271987,0.355353785,0.287231498,-0.726245009,1.787626357,1.641272114,g
-0.857373614,-0.594125112,-0.874796893,1.057243488,1.056421052,0.052314349,-0.093010952,0.276132137,-0.349891954,-0.050569188,g
-0.811466432,-0.240328606,-0.51401617,0.482871448,0.391310195,-0.17440995,-0.538833405,-0.707912941,-0.402908982,-1.055536116,g
-0.450579986,-0.048205972,0.364765264,-0.490278895,-0.536225355,-0.005508953,-0.434456393,0.557787228,-0.614406277,-0.402731139,g
-0.548810215,-0.026402347,0.230609851,-0.405490641,-0.262036798,0.467218582,0.138949511,-0.900855801,0.011389268,-0.565985909,g
-0.280082768,0.560393138,-0.066055588,-0.154408006,-0.23307959,-0.273066293,0.347991778,1.341975308,-0.690255987,1.532921796,g
-0.661588262,-0.467331587,-0.954782297,0.648618808,0.717078778,-0.132578674,-0.459421697,0.530730862,1.494211068,-1.537196568,g
-0.745001575,-0.642992485,-1.07708802,0.985036718,0.702600174,0.172019765,-0.553506306,0.478889232,-0.999780576,0.512994308,g
-0.771089922,-0.50657266,-0.858926773,0.503658246,0.453749173,0.284389592,0.043698208,-0.400915614,-0.040597224,0.082189056,g
-0.661911652,-0.628264137,-0.962611556,0.648618808,0.777707931,0.252326154,0.207029575,0.175992373,0.533169688,-0.619953654,g
-0.414126643,-0.484681821,-0.970440815,0.766228321,1.034703147,-0.469075024,-0.711653234,0.326173211,-1.01105134,0.106155391,g
0.222795386,0.023495246,0.898424492,-0.944306317,-0.961534339,-1.631315961,-0.705876625,0.783197728,-0.939538307,0.481065957,g
-0.791090516,-0.810629649,-1.453104058,2.096583371,1.775826674,0.013894976,-0.003404882,-0.245333106,-0.109639271,-0.277600372,g
-0.112847775,-0.220928831,0.352703973,-0.797704691,-0.877377455,0.404596659,0.712812289,-0.5205302,-0.792658268,0.123832404,g
-0.724203128,-1.209063626,-1.401050065,2.243184996,1.696194354,0.163714654,-0.505111028,-0.011990554,2.018899207,0.227686524,g
-0.826205451,-0.640081701,-1.210608628,1.220255744,0.913444841,0.458378039,-0.007816752,0.242617774,-0.452815249,-0.458639207,g
-0.586240809,-0.499900751,-0.734716636,1.159536414,2.047300494,0.550773034,0.189054634,0.500793605,-0.534392284,-0.764982769,g
-0.133372402,-0.4779336,-0.033468942,-0.569596938,-0.587805381,0.767636597,0.457047334,0.382374589,-0.95919127,-0.20548726,g
-0.469678866,-0.244983679,-0.147945406,-0.003977234,0.546050272,0.341692663,0.33580325,-0.419492558,-0.725462757,0.041482415,g
1.051461575,0.253670655,1.497468614,-1.251185093,-1.245676937,0.574887753,1.662958598,0.564946242,-0.936021461,0.837911446,g
-0.947382189,-0.658069691,-1.328259116,2.295699011,2.797473148,0.281006403,-0.059859177,0.471883866,1.195240848,-0.368407492,g
-0.009495241,-0.034366121,0.256425246,-0.074542942,-0.08376899,-0.826586666,0.341275931,-1.009167692,-0.825911234,1.549635338,g
-0.298379075,-0.086863797,0.183422695,-0.820132552,-0.839371121,-0.021328695,0.107007569,-0.500752885,-1.02945157,0.528945102,g
0.291682125,0.622620681,2.174805326,-1.296587835,-1.281873446,-1.345680605,0.646218536,-1.161864508,-1.030114331,0.702838196,g
0.24933223,0.220343816,1.45853392,-1.009401815,-0.957914688,0.8255832,0.706029773,0.869595643,-0.985586769,1.21549832,g
-0.724587891,-0.676095837,-1.308156964,0.977378424,0.670928229,0.004684528,0.118609808,0.491392298,-0.706077963,0.573157706,g
0.155011004,-0.400258189,0.118037801,-0.367199172,-0.424016177,-1.792401674,0.851725423,0.572407749,-0.858551243,1.280853754,g
-0.617172921,-0.676079485,-0.848346693,0.762946195,0.903490801,-0.133923166,-0.498187332,-0.5758337,0.08421633,0.424836732,g
-0.742950292,-0.515697476,-0.992447381,1.389832251,1.425625447,0.215631311,0.097556362,-0.453064539,-0.202284028,-0.986781771,g
-0.769638209,-0.836276162,-1.143954125,2.153473554,2.170368625,0.416823769,0.085414895,0.266428337,-0.953624846,-0.238539661,g
0.905662365,0.96855153,2.685611582,-1.639569996,-1.575065171,-1.7031686,1.434180564,1.560409251,-0.943813688,0.843170391,g
0.179626394,-0.189564318,-0.449054479,-0.679548157,-0.695489996,0.790876382,0.455035521,0.567510235,-0.898891535,-0.62913339,g
-0.41717642,-0.388560544,0.329004594,0.087922293,0.050158095,0.33799362,0.074732285,0.186819721,-0.979759838,0.426723529,g
-0.510645502,0.110682488,-0.222852372,-0.766524495,-0.795030397,-0.327663489,-0.150182911,-0.564828697,-0.179853599,-0.484478958,g
0.771540594,0.421929223,0.530026111,-0.36610513,-0.372436151,-0.670878922,-0.600238799,-0.689816145,-0.876759924,1.902386076,g
-0.78303882,-0.521262852,-0.890878614,0.811084042,0.717078778,0.31204796,0.088638501,0.366582506,0.337559495,-0.815324117,g
0.150181402,0.47359291,1.384050158,-1.047693284,-0.93529187,0.525278353,0.866572838,-1.407618898,-1.016744186,0.947733733,g
0.465465171,-0.162456962,0.387195033,-0.576708211,-0.551608872,-0.726158498,0.619688488,-0.502164521,-0.902530973,1.302786096,g
-0.767985852,-0.816696508,-1.228806365,1.784781406,1.331514523,0.098760138,-0.379564881,0.273832226,2.331316191,-0.056751459,g
-0.695008351,-0.660091977,-0.838189817,0.995977137,0.938782397,0.19741817,0.123737382,-0.379064057,-0.661523585,0.308805411,g
-0.681482633,-0.257041083,-0.442283228,0.608139255,0.851005862,0.362792408,0.181013265,-0.69830517,-1.02595771,0.843719034,g
-0.39482948,-0.37373408,-0.733023823,0.245464338,0.026630364,-0.894485214,0.365927502,-0.257163964,-0.571993421,-1.128077437,g
-0.808114509,-0.506916067,-0.669754945,1.379985873,1.916088147,0.214753,0.130955202,0.373875961,1.197462821,-0.259829688,g
-0.69301372,-0.508164324,-0.615796538,0.702773886,0.928828357,-0.256050696,-0.499322654,0.39052751,-0.819773993,-0.837296604,g
0.686092522,-0.228096772,-0.179050841,-0.091500592,0.28724523,-0.870017482,-1.43163128,-0.876089743,-0.672939926,1.262895729,g
0.461721404,-0.427616286,0.573404439,-0.401114473,-0.488264981,-0.854569333,0.941162862,-0.299272985,-1.034431853,1.237082741,g
-0.774191631,-0.814314462,-1.370156232,1.881604121,1.454582654,0.109853889,-0.39612214,-0.286769919,-0.709502866,-0.46423269,g
-0.699472074,-0.115769952,-0.640342323,0.92541143,1.441008963,0.046579988,-0.502779599,-0.557151123,0.771572004,-1.439468515,g
0.631831498,0.424878163,1.790960029,-1.217816812,-1.129848107,0.418357436,0.272197804,-1.204372052,-0.90042393,0.460806308,g
-0.766510534,-0.8199616,-1.574351773,1.869022639,1.399382978,-0.328337424,-0.418365811,-0.299080925,0.043837728,-0.218908944,g
-0.375286825,-0.289751971,-0.077905278,0.084640167,-0.048477393,0.14906712,0.410985445,-0.569500542,-0.993478603,-0.12372606,g
-0.666715288,-0.298500675,-1.16320987,0.415040845,0.146078844,0.251706268,0.153143969,-0.688639781,-0.896849619,-0.331032855,g
-0.26251822,-0.331331482,-0.69430073,-0.373216403,-0.400488446,-0.568482999,-0.644733983,0.683043559,-0.561837475,0.359896125,g
-0.682561386,-0.394213134,-0.623837399,0.081905062,-0.140778492,0.350315317,0.067853689,-0.646300289,-0.664971474,-0.90788422,g
-0.834651353,-0.386892567,-1.095074156,1.42265351,1.512497069,0.099521905,0.013773961,0.734933204,0.654880142,0.428088446,g
-0.746332902,-0.270319491,-0.595905988,0.220301372,0.089974255,0.207763667,-0.018503283,0.68385501,-0.652444146,-0.097190469,g
0.17793863,0.29141818,0.130733897,-0.80262788,-0.85565955,1.570208961,-0.586989461,0.620244941,-0.863838005,0.588118266,g
0.599549174,0.647585831,2.010390885,-1.477104762,-1.428469309,1.460683513,1.08782128,0.746706444,-0.93547746,-0.428771613,g
0.732323094,0.607314537,2.263889599,-1.405992033,-1.367840156,0.810238084,1.2403818,0.774175738,-0.914621568,0.890674853,g
0.573229497,-0.179758138,0.935454771,-0.666966675,-0.643005058,0.855035351,1.637350141,0.584915617,-0.986621136,0.259240192,g
-0.772312666,-0.373630513,-0.723924954,0.546872904,0.394024933,0.44413588,0.082889344,0.458732599,0.661009721,0.18564173,g
-0.460029104,-0.421347744,-0.065420783,-0.02421701,-0.045762655,0.735995424,0.400559705,-0.344013219,0.181255229,-0.7078436,g
0.348457092,0.299191172,0.544626621,-0.582725442,-0.516317275,-0.16782937,0.664189555,-1.268457468,-0.906837002,1.607778123,g
-0.710146296,-0.51667864,-1.280013952,1.050132215,0.755990025,0.382046011,-0.02191709,-0.399364734,2.08424052,-0.00065605,g
-0.262159422,-0.460403486,-0.167412753,-0.253965827,-0.16340131,0.609244935,0.168814933,0.372089809,-0.993831053,0.464593283,g
-0.405326664,-0.486077253,-0.943144209,0.272268367,0.154223059,0.699972828,-0.543502144,0.39473361,-0.049412325,-0.617986568,g
0.497959941,0.832791265,0.880649958,-1.248449988,-1.217624642,1.084597271,1.422978335,-1.056808023,0.149687896,0.242901334,g
1.137148058,1.029247369,2.874995012,-1.646681269,-1.56149148,1.396921474,1.566620994,-1.335937533,-0.821612867,0.952684902,g
-0.237248969,-0.255100561,-0.050608672,-0.584366505,-0.647529621,0.832342821,0.584105282,-0.235302804,-0.76444688,-0.52711254,g
0.199301238,-0.22784058,0.161839332,-0.57069098,-0.631241192,0.874636899,0.557626216,0.641808409,-0.947008731,0.539155216,g
-0.709067543,-0.204407135,-0.165931542,0.184197987,0.043823706,0.458354392,0.237387165,0.549821565,-0.950065859,-1.904443527,g
-0.661052426,-0.169434122,-0.435723579,-0.068525711,-0.256607321,0.303447263,0.01197784,-0.37687458,2.068391727,0.471605209,g
0.588948127,0.052123405,0.86901187,-0.983691828,-0.84570551,1.052060896,1.48219348,0.76244091,-0.575786098,0.323123658,g
